var	threshold	abdncError	methylCallError	TP	FN	FP
146	0.15	0.0902992	0.0525612	9.09	0.91	24.74
146	0.2	0.0891101	0.0603574	9.79	0.21	24.22
146	0.25	0.0889122	0.0629277	9.96	0.04	24.1
146	0.3	0.0889039	0.0635659	9.99	0.01	24.08
146	0.35	0.0888846	0.0637957	10	0	24.07
146	0.4	0.0888846	0.0637957	10	0	24.07
149	0.1	0.0941916	0.0357974	7.91	2.09	24.59
149	0.15	0.0904379	0.0479711	9.16	0.84	23.7
149	0.2	0.0892637	0.0550211	9.75	0.25	23.32
149	0.25	0.0888991	0.0578557	9.93	0.07	23.22
149	0.3	0.0888844	0.0589798	9.99	0.01	23.16
149	0.35	0.0888907	0.0592588	10	0	23.15
149	0.4	0.0888907	0.0592588	10	0	23.15
152	0.1	0.0966977	0.0339798	7.85	2.15	25.56
152	0.15	0.0933992	0.046233	9.13	0.87	24.6
152	0.2	0.0920863	0.0544266	9.78	0.22	24.15
152	0.25	0.0918108	0.0576243	9.97	0.03	24.04
152	0.3	0.0917984	0.0579607	9.99	0.01	24.02
152	0.35	0.0917121	0.05819	10	0	24.01
152	0.4	0.0917121	0.05819	10	0	24.01
155	0.1	0.0986775	0.0343787	7.95	2.05	27.16
155	0.15	0.0957755	0.0466514	9.14	0.86	26.28
155	0.2	0.0947933	0.0529661	9.66	0.34	25.93
155	0.25	0.0943006	0.0575873	9.98	0.02	25.71
155	0.3	0.0943031	0.0577771	9.99	0.01	25.7
155	0.35	0.0943308	0.0580141	10	0	25.69
155	0.4	0.0943308	0.0580141	10	0	25.69
158	0.1	0.0973146	0.0356306	7.83	2.17	27.21
158	0.15	0.0934731	0.0490764	9.26	0.74	26.11
158	0.2	0.0927484	0.0551383	9.77	0.23	25.74
158	0.25	0.0923977	0.0580971	9.96	0.04	25.6
158	0.3	0.0922893	0.0586818	9.99	0.01	25.59
158	0.35	0.092281	0.0589484	10	0	25.58
158	0.4	0.092281	0.0589484	10	0	25.58
161	0.1	0.0950987	0.0351236	7.6	2.4	28.23
161	0.15	0.091287	0.0485177	9.09	0.91	27.13
161	0.2	0.090698	0.056148	9.72	0.28	26.67
161	0.25	0.0904264	0.0592653	9.91	0.09	26.55
161	0.3	0.0903756	0.0608714	9.99	0.01	26.49
161	0.35	0.0903525	0.0610862	10	0	26.48
161	0.4	0.0903525	0.0610862	10	0	26.48
164	0.1	0.0965696	0.0350637	7.8	2.2	27.9
