var	threshold	abdncError	methylCallError	TP	FN	FP
185	0.2	0.0931905	0.0573232	3.8	0.2	0.26
185	0.25	0.089017	0.0638873	3.96	0.04	0.11
185	0.3	0.0887745	0.0648505	3.98	0.02	0.09
185	0.35	0.0887745	0.0648505	3.98	0.02	0.09
185	0.4	0.0887745	0.0648505	3.98	0.02	0.09
188	0.1	0.11469	0.0396089	3.26	0.74	0.65
188	0.15	0.0965371	0.0487212	3.68	0.32	0.32
188	0.2	0.0906472	0.0554797	3.9	0.1	0.16
188	0.25	0.0894737	0.0583635	3.97	0.03	0.11
188	0.3	0.0894737	0.0583635	3.97	0.03	0.11
188	0.35	0.0885161	0.0595472	3.99	0.01	0.11
188	0.4	0.0885161	0.0595472	3.99	0.01	0.11
191	0.1	0.103104	0.0380917	3.27	0.73	0.71
191	0.15	0.0900737	0.0476178	3.72	0.28	0.33
191	0.2	0.0846374	0.0555524	3.95	0.05	0.13
191	0.25	0.0837245	0.0568853	3.99	0.01	0.1
191	0.3	0.0837245	0.0568853	3.99	0.01	0.1
191	0.35	0.0837245	0.0568853	3.99	0.01	0.1
191	0.4	0.0837245	0.0568853	3.99	0.01	0.1
194	0.1	0.107835	0.0348867	3.39	0.61	0.63
194	0.15	0.0923855	0.0450561	3.82	0.18	0.26
194	0.2	0.0892552	0.049541	3.96	0.04	0.14
194	0.25	0.0885227	0.0508082	3.99	0.01	0.11
194	0.3	0.0885227	0.0508082	3.99	0.01	0.11
194	0.35	0.0883363	0.0515691	4	0	0.11
194	0.4	0.0883363	0.0515691	4	0	0.11
197	0.1	0.100556	0.0351559	3.5	0.5	0.56
197	0.15	0.0908459	0.0426295	3.84	0.16	0.26
197	0.2	0.0847398	0.0475825	4	0	0.12
197	0.25	0.0847398	0.0475825	4	0	0.12
197	0.3	0.0847398	0.0475825	4	0	0.12
197	0.35	0.0847398	0.0475825	4	0	0.12
197	0.4	0.0847398	0.0475825	4	0	0.12
200	0.1	0.0995416	0.0354851	3.6	0.4	0.35
200	0.15	0.0920297	0.0417611	3.88	0.12	0.1
200	0.2	0.0902247	0.0440459	3.95	0.05	0.04
200	0.25	0.0891059	0.0447588	3.97	0.03	0.04
200	0.3	0.0890796	0.0453222	3.98	0.02	0.04
200	0.35	0.0890796	0.0453222	3.98	0.02	0.04
200	0.4	0.0890796	0.0453222	3.98	0.02	0.04
203	0.1	0.105609	0.0344124	3.62	0.38	0.4
203	0.15	0.0988743	0.0397529	3.88	0.12	0.16
203	0.2	0.0943753	0.0428935	3.98	0.02	0.1
203	0.25	0.093515	0.0439035	4	0	0.1
203	0.3	0.093515	0.0439035	4	0	0.1
203	0.35	0.093515	0.0439035	4	0	0.1
203	0.4	0.093515	0.0439035	4	0	0.1
206	0.1	0.109124	0.0301425	3.68	0.32	0.28
206	0.15	0.101008	0.0357361	3.94	0.06	0.05
206	0.2	0.101008	0.0357361	3.94	0.06	0.05
206	0.25	0.101008	0.0357361	3.94	0.06	0.05
206	0.3	0.100211	0.036283	3.95	0.05	0.05
206	0.35	0.100211	0.036283	3.95	0.05	0.05
206	0.4	0.100211	0.036283	3.95	0.05	0.05
209	0.1	0.0975337	0.0258379	3.76	0.24	0.21
209	0.15	0.0934055	0.0301555	3.94	0.06	0.05
209	0.2	0.0930861	0.0307736	3.96	0.04	0.03
209	0.25	0.0930599	0.0312736	3.97	0.03	0.03
209	0.3	0.0930599	0.0312736	3.97	0.03	0.03
