var	threshold	abdncError	methylCallError	TP	FN	FP
182	0.4	0.0497654	0.12054	9.96	0.04	0.76
185	0.1	0.0840225	0.0533586	4.92	5.08	3.61
185	0.15	0.070379	0.075238	6.98	3.02	2.29
185	0.2	0.0572817	0.0941621	8.78	1.22	1.27
185	0.25	0.0516089	0.104429	9.57	0.43	0.74
185	0.3	0.0499103	0.108174	9.8	0.2	0.69
185	0.35	0.0494709	0.109522	9.87	0.13	0.68
185	0.4	0.0489642	0.111315	9.94	0.06	0.68
188	0.1	0.083372	0.0528647	5.13	4.87	3.65
188	0.15	0.0690402	0.0740243	7.3	2.7	2.43
188	0.2	0.0585919	0.0910536	8.86	1.14	1.4
188	0.25	0.0540118	0.100494	9.58	0.42	0.92
188	0.3	0.052567	0.104055	9.81	0.19	0.82
188	0.35	0.0520382	0.105885	9.89	0.11	0.81
188	0.4	0.0517281	0.107168	9.94	0.06	0.81
191	0.1	0.080871	0.0505382	5.51	4.49	3.46
191	0.15	0.0650903	0.0740433	7.96	2.04	1.83
191	0.2	0.0552683	0.0889522	9.42	0.58	0.73
191	0.25	0.0533427	0.0936661	9.77	0.23	0.54
191	0.3	0.0527418	0.0955741	9.89	0.11	0.52
191	0.35	0.0521676	0.097063	9.96	0.04	0.52
191	0.4	0.0521676	0.097063	9.96	0.04	0.52
194	0.1	0.0817517	0.0536353	5.7	4.3	3.1
194	0.15	0.0662	0.0735933	8.06	1.94	1.53
194	0.2	0.056969	0.0874368	9.38	0.62	0.6
194	0.25	0.0545501	0.0917295	9.71	0.29	0.49
194	0.3	0.0542258	0.0931289	9.79	0.21	0.49
194	0.35	0.0534926	0.0958016	9.91	0.09	0.47
194	0.4	0.0527924	0.0977169	9.98	0.02	0.47
197	0.1	0.0768299	0.0497743	6.04	3.96	3.13
197	0.15	0.0623524	0.0711183	8.44	1.56	1.39
197	0.2	0.0563241	0.0804708	9.4	0.6	0.72
197	0.25	0.0540448	0.0849607	9.74	0.26	0.6
197	0.3	0.0534852	0.0863122	9.82	0.18	0.6
197	0.35	0.0530714	0.0886733	9.91	0.09	0.6
197	0.4	0.0526759	0.0903131	9.97	0.03	0.6
200	0.1	0.0809793	0.0503877	6.08	3.92	2.97
200	0.15	0.0666582	0.0709525	8.48	1.52	1.27
200	0.2	0.0591027	0.0813081	9.54	0.46	0.59
200	0.25	0.0576066	0.0841085	9.75	0.25	0.55
200	0.3	0.0573773	0.0847681	9.79	0.21	0.55
200	0.35	0.0570505	0.0862108	9.85	0.15	0.55
200	0.4	0.0563662	0.0883436	9.92	0.08	0.54
203	0.1	0.0750264	0.0523035	6.76	3.24	2.53
203	0.15	0.061403	0.0682694	8.94	1.06	0.83
203	0.2	0.0576175	0.0738525	9.52	0.48	0.53
203	0.25	0.0563247	0.0762027	9.68	0.32	0.53
203	0.3	0.055363	0.0784649	9.79	0.21	0.53
203	0.35	0.0549382	0.0809168	9.89	0.11	0.53
203	0.4	0.0545684	0.0831348	9.97	0.03	0.53
206	0.1	0.0708445	0.0489775	7.31	2.69	2.06
206	0.15	0.0572954	0.0646992	9.44	0.56	0.59
206	0.2	0.0552391	0.0677417	9.77	0.23	0.42
206	0.25	0.0546149	0.0694678	9.88	0.12	0.41
206	0.3	0.054176	0.0705907	9.94	0.06	0.41
