var	threshold	abdncError	methylCallError	TP	FN	FP
132	0.1	0.190135	0.0464538	1.78	2.22	17.78
132	0.15	0.199702	0.072682	2.55	1.45	17.05
132	0.2	0.18934	0.0951256	3.34	0.66	16.38
132	0.25	0.185603	0.104828	3.64	0.36	16.11
132	0.3	0.184127	0.111425	3.8	0.2	15.99
132	0.35	0.183341	0.119667	3.95	0.05	15.85
132	0.4	0.183284	0.122856	3.99	0.01	15.81
135	0.1	0.183769	0.042806	1.52	2.48	19.03
135	0.15	0.202966	0.0730884	2.38	1.62	18.22
135	0.2	0.195964	0.0973389	3.16	0.84	17.51
135	0.25	0.192498	0.110466	3.49	0.51	17.21
135	0.3	0.190308	0.123682	3.8	0.2	16.92
135	0.35	0.189262	0.127655	3.88	0.12	16.84
135	0.4	0.189002	0.132769	3.96	0.04	16.78
138	0.1	0.182937	0.0404125	1.91	2.09	17.38
138	0.15	0.196299	0.0685455	2.77	1.23	16.58
138	0.2	0.186988	0.0879	3.42	0.58	16
138	0.25	0.182544	0.0987953	3.73	0.27	15.71
138	0.3	0.181409	0.10585	3.87	0.13	15.58
138	0.35	0.181299	0.107567	3.9	0.1	15.56
138	0.4	0.181101	0.112192	3.97	0.03	15.51
141	0.1	0.196571	0.0456976	1.95	2.05	16.4
141	0.15	0.190373	0.0642676	2.68	1.32	15.78
141	0.2	0.19105	0.0868084	3.26	0.74	15.27
141	0.25	0.187667	0.0991214	3.61	0.39	14.99
141	0.3	0.18543	0.108923	3.84	0.16	14.77
141	0.35	0.184953	0.113226	3.92	0.08	14.7
141	0.4	0.184724	0.116855	3.97	0.03	14.66
144	0.1	0.175233	0.0362403	1.92	2.08	16.15
144	0.15	0.183651	0.064601	2.78	1.22	15.38
144	0.2	0.179988	0.0830192	3.34	0.66	14.85
144	0.25	0.178843	0.0962866	3.65	0.35	14.58
144	0.3	0.177394	0.103603	3.82	0.18	14.43
144	0.35	0.176809	0.107655	3.9	0.1	14.36
144	0.4	0.176259	0.111911	3.96	0.04	14.3
147	0.1	0.180924	0.0414546	2.28	1.72	15.22
147	0.15	0.180973	0.0631356	3.01	0.99	14.6
147	0.2	0.176178	0.0778901	3.48	0.52	14.19
147	0.25	0.171934	0.0856242	3.7	0.3	13.99
147	0.3	0.167873	0.094909	3.89	0.11	13.81
147	0.35	0.167665	0.0981409	3.94	0.06	13.77
147	0.4	0.167507	0.100891	3.98	0.02	13.73
150	0.1	0.196011	0.0427499	1.92	2.08	15.87
150	0.15	0.202063	0.0709409	2.7	1.3	15.16
150	0.2	0.19156	0.0873158	3.25	0.75	14.65
150	0.25	0.18825	0.0997204	3.59	0.41	14.34
150	0.3	0.185109	0.1118	3.86	0.14	14.11
150	0.35	0.184728	0.115602	3.93	0.07	14.06
150	0.4	0.184546	0.118872	3.98	0.02	14.02
153	0.1	0.188518	0.0442094	1.99	2.01	15.86
153	0.15	0.200309	0.070592	2.74	1.26	15.18
153	0.2	0.192642	0.0850884	3.24	0.76	14.72
153	0.25	0.187619	0.0993816	3.67	0.33	14.33
153	0.3	0.183212	0.108858	3.88	0.12	14.18
